date,expiry,T,F,n_strikes,sabr_alpha,sabr_rho,sabr_nu,sabr_rmse,merton_sigma,merton_lam,merton_muJ,merton_delta,merton_rmse,js_alpha,js_rho,js_nu,js_lam,js_muJ,js_delta,js_rmse
2024-01-28,2024-02-09,0.0329,42255.79,10,0.3943,0.0009,3.8643,0.006295,,,,,,0.3943,0.0009,3.8643,0.9998,-0.0613,0.3121,0.006298
2024-01-28,2024-02-16,0.052,41769.0,8,0.4051,-0.3046,3.7228,0.009373,,,,,,0.4051,-0.3046,3.7228,0.9998,-0.0653,0.3108,0.009371
2024-01-28,2024-02-23,0.0712,42505.34,16,0.4174,0.6017,1.1307,0.012656,,,,,,0.4174,0.6017,1.1307,0.9994,-0.0748,0.3077,0.012655
2024-01-28,2024-03-29,0.167,42412.11,17,0.423,-0.0438,1.6706,0.004308,,,,,,0.423,-0.0438,1.6706,0.9997,-0.0642,0.3111,0.004311
2024-01-29,2024-02-09,0.0301,43016.98,11,0.399,0.0499,4.0212,0.007447,,,,,,0.399,0.0499,4.0212,0.9997,-0.0663,0.3105,0.007446
2024-01-29,2024-02-16,0.0493,42987.81,9,0.3983,0.0389,2.9522,0.00272,,,,,,0.3983,0.0389,2.9522,0.9997,-0.0646,0.311,0.002725
2024-01-29,2024-02-23,0.0684,43152.98,17,0.4086,0.0674,2.4665,0.00563,,,,,,0.4086,0.0674,2.4665,0.9997,-0.063,0.3115,0.005633
2024-01-29,2024-03-29,0.1643,43109.57,14,0.4408,-0.0545,1.6307,0.002331,,,,,,0.4408,-0.0545,1.6307,0.9997,-0.0635,0.3114,0.002337
2024-01-29,2024-04-26,0.2409,42094.6,7,0.4584,0.8367,0.3915,0.001916,,,,,,0.4584,0.8367,0.3915,0.9997,-0.0639,0.3112,0.00192
2024-01-29,2024-06-28,0.4134,43188.41,10,0.5001,0.2381,0.6543,0.004095,,,,,,0.5001,0.2381,0.6543,0.9997,-0.0685,0.3098,0.004099
2024-01-30,2024-02-09,0.0274,43526.69,12,0.4116,0.0703,3.9574,0.00498,,,,,,0.4116,0.0703,3.9574,0.9998,-0.0584,0.313,0.004982
2024-01-30,2024-02-16,0.0465,43581.55,11,0.4083,0.0808,2.7175,0.003871,,,,,,0.4083,0.0808,2.7175,0.9998,-0.0585,0.313,0.003873
2024-01-30,2024-02-23,0.0657,43610.64,18,0.4161,0.117,2.3797,0.004976,,,,,,0.4161,0.117,2.3797,0.9997,-0.0709,0.309,0.004966
2024-01-30,2024-03-29,0.1615,43442.79,17,0.4499,0.0718,1.3355,0.004095,,,,,,0.4499,0.0718,1.3355,0.9997,-0.0644,0.3111,0.004098
2024-01-30,2024-04-26,0.2382,43306.28,11,0.4803,0.4048,0.4314,0.00332,,,,,,0.4803,0.4048,0.4314,0.9999,-0.0577,0.3133,0.003324
2024-01-30,2024-06-28,0.4107,43382.27,13,0.5035,0.0427,0.9721,0.001364,,,,,,0.5035,0.0427,0.9721,0.9997,-0.0687,0.3097,0.001378
2024-01-31,2024-02-09,0.0246,42806.34,14,0.4214,-0.0229,4.1196,0.007321,,,,,,0.4214,-0.0229,4.1196,1.0,-0.0522,0.3151,0.007322
2024-01-31,2024-02-16,0.0438,42575.51,10,0.4032,0.0043,3.1387,0.003905,,,,,,0.4032,0.0043,3.1387,0.9998,-0.0611,0.3121,0.00391
2024-01-31,2024-02-23,0.063,42377.87,17,0.4152,-0.0164,2.6554,0.003116,,,,,,0.4152,-0.0164,2.6554,0.9997,-0.0639,0.3112,0.003119
2024-01-31,2024-03-29,0.1588,42796.91,15,0.4527,-0.0536,1.7141,0.002091,,,,,,0.4527,-0.0536,1.7141,0.9997,-0.063,0.3115,0.002099
2024-01-31,2024-04-26,0.2355,43491.1,10,0.4842,0.4639,0.5165,0.004636,,,,,,0.4842,0.4639,0.5165,0.9997,-0.0625,0.3118,0.004639
2024-01-31,2024-06-28,0.4079,43527.05,11,0.5143,0.2181,0.6477,0.00305,,,,,,0.5143,0.2181,0.6477,0.9997,-0.0674,0.3101,0.003057
2024-02-01,2024-02-09,0.0219,42916.93,13,0.3925,0.019,4.3399,0.007396,,,,,,0.3925,0.019,4.3399,0.9998,-0.0575,0.3133,0.007397
2024-02-01,2024-02-16,0.0411,43100.45,10,0.3928,0.0249,3.4249,0.005036,,,,,,0.3928,0.0249,3.4249,0.9996,-0.0727,0.3084,0.005015
2024-02-01,2024-02-23,0.0602,42835.71,15,0.3945,0.033,2.8641,0.004614,,,,,,0.3945,0.033,2.8641,0.9997,-0.065,0.3109,0.004616
2024-02-01,2024-03-29,0.1561,42794.41,15,0.4395,0.0232,1.5379,0.002979,,,,,,0.4395,0.0232,1.5379,0.9997,-0.0631,0.3115,0.002985
2024-02-01,2024-04-26,0.2327,42856.51,8,0.4722,0.999,0.2911,0.00355,,,,,,0.4722,0.999,0.2911,1.0007,-0.0479,0.3172,0.00355
2024-02-01,2024-06-28,0.4052,42831.86,8,0.5029,0.2323,0.6583,0.002137,,,,,,0.5029,0.2323,0.6583,0.9997,-0.0685,0.3097,0.002147
2024-02-02,2024-02-09,0.0192,42865.15,14,0.3509,0.0285,4.6766,0.007218,0.3354,3.5463,0.1,0.1102,0.006109,0.3509,0.0285,4.6766,0.9998,-0.0886,0.3034,0.007018
2024-02-02,2024-02-16,0.0383,43067.65,12,0.3675,0.0664,3.5013,0.006726,0.3226,3.5802,-0.1001,0.143,0.009612,0.3675,0.0664,3.5013,0.9996,-0.074,0.308,0.006695
2024-02-02,2024-02-23,0.0575,42811.94,17,0.3714,-0.0495,3.3342,0.007292,0.353,1.0057,0.1,0.269,0.004114,0.3714,-0.0495,3.3342,0.9997,-0.0786,0.3066,0.007254
2024-02-02,2024-03-29,0.1533,43009.91,16,0.4235,-0.0347,1.7333,0.004865,0.3594,1.0024,0.1,0.3231,0.005439,0.4235,-0.0347,1.7333,0.9999,-0.0537,0.3146,0.004866
2024-02-02,2024-04-26,0.23,42938.17,12,0.4622,0.9986,0.2577,0.002609,0.3767,1.0102,0.1,0.3355,0.003435,0.4622,0.9986,0.2577,1.0025,-0.0603,0.3046,0.002613
2024-02-03,2024-02-16,0.0356,42989.02,9,0.3429,-0.0909,4.2724,0.005076,,,,,,0.3429,-0.0909,4.2724,0.9997,-0.0656,0.3107,0.005074
2024-02-03,2024-02-23,0.0548,43177.54,15,0.3579,-0.1287,3.5297,0.007438,,,,,,0.3579,-0.1287,3.5297,0.9997,-0.0648,0.3109,0.007438
2024-02-03,2024-03-29,0.1506,43175.82,16,0.4091,-0.0462,1.6843,0.004566,,,,,,0.4091,-0.0462,1.6843,0.9996,-0.0692,0.3095,0.004559
2024-02-04,2024-02-16,0.0329,42558.8,8,0.3541,-0.2358,4.6304,0.00638,,,,,,0.3541,-0.2358,4.6304,0.9999,-0.0585,0.313,0.006382
2024-02-04,2024-02-23,0.052,42646.81,11,0.3642,-0.1855,3.4599,0.00407,,,,,,0.3642,-0.1855,3.4599,0.9998,-0.0624,0.3117,0.004072
2024-02-04,2024-03-29,0.1478,42844.45,13,0.4023,-0.0638,1.7148,0.003366,,,,,,0.4023,-0.0638,1.7148,0.9997,-0.063,0.3115,0.00337
2024-02-04,2024-04-26,0.2245,42322.69,8,0.444,-0.0147,1.3535,0.002484,,,,,,0.444,-0.0147,1.3535,0.9997,-0.0633,0.3114,0.00249
2024-02-05,2024-02-16,0.0301,43111.58,9,0.3501,-0.0303,4.7826,0.008062,,,,,,0.3501,-0.0303,4.7826,0.9997,-0.0726,0.3084,0.008044
2024-02-05,2024-02-23,0.0493,42638.09,15,0.3663,-0.1553,3.7159,0.008411,,,,,,0.3663,-0.1553,3.7159,0.9997,-0.0802,0.3061,0.008367
2024-02-05,2024-03-29,0.1451,42735.19,18,0.4104,-0.0101,1.5651,0.003391,,,,,,0.4104,-0.0101,1.5651,0.9996,-0.0692,0.3095,0.003383
2024-02-05,2024-04-26,0.2218,42373.09,11,0.4528,0.2432,0.7049,0.002378,,,,,,0.4528,0.2432,0.7049,0.9997,-0.0632,0.3114,0.002383
2024-02-05,2024-06-28,0.3943,42402.65,12,0.4908,0.4276,0.4786,0.002596,,,,,,0.4908,0.4276,0.4786,0.9997,-0.0676,0.3101,0.002605
2024-02-06,2024-02-16,0.0274,42906.07,10,0.3443,-0.0157,4.4999,0.003621,,,,,,0.3443,-0.0157,4.4999,0.9997,-0.0668,0.3103,0.003616
2024-02-06,2024-02-23,0.0465,42850.43,14,0.3603,0.05,3.1382,0.006875,,,,,,0.3603,0.05,3.1382,0.9997,-0.0951,0.3015,0.006652
2024-02-06,2024-03-29,0.1424,43035.71,15,0.406,-0.0286,1.8248,0.003066,,,,,,0.406,-0.0286,1.8248,0.9997,-0.0652,0.3108,0.003067
2024-02-06,2024-04-26,0.219,43130.6,7,0.4509,0.2525,0.7526,0.001747,,,,,,0.4509,0.2525,0.7526,0.9997,-0.0639,0.3112,0.001754
2024-02-06,2024-06-28,0.3915,43024.45,8,0.4883,0.4263,0.4648,0.004075,,,,,,0.4883,0.4263,0.4648,0.9996,-0.0648,0.3108,0.004082
2024-02-07,2024-02-16,0.0246,43098.8,11,0.3366,0.0017,4.2347,0.005384,,,,,,0.3366,0.0017,4.2347,0.9998,-0.061,0.3122,0.005384
2024-02-07,2024-02-23,0.0438,43032.49,17,0.3573,-0.1045,3.6714,0.00744,,,,,,0.3573,-0.1045,3.6714,0.9996,-0.082,0.3055,0.007394
2024-02-07,2024-03-29,0.1396,42898.59,19,0.4086,-0.0223,1.7649,0.006032,,,,,,0.4086,-0.0223,1.7649,0.9996,-0.0718,0.3087,0.006022
2024-02-07,2024-04-26,0.2163,43863.77,11,0.4498,0.2846,0.7394,0.003879,,,,,,0.4498,0.2846,0.7394,0.9997,-0.0627,0.3116,0.003883
2024-02-08,2024-02-16,0.0219,45520.08,14,0.3814,0.0363,5.0,0.027897,,,,,,0.3814,0.0363,5.0,0.9998,-0.0498,0.3157,0.027897
2024-02-08,2024-02-23,0.0411,44920.73,19,0.3861,-0.0069,3.7878,0.015794,,,,,,0.3861,-0.0069,3.7878,1.0,-0.0509,0.3154,0.015795
2024-02-08,2024-03-01,0.0602,45353.35,10,0.4013,0.1932,2.4545,0.00402,,,,,,0.4013,0.1932,2.4545,0.9997,-0.064,0.3112,0.004024
2024-02-08,2024-03-29,0.1369,44965.04,23,0.4264,0.0181,1.8025,0.004412,,,,,,0.4264,0.0181,1.8025,1.0,-0.0525,0.3149,0.004412
2024-02-08,2024-04-26,0.2136,45080.22,12,0.4666,0.999,0.3349,0.006026,,,,,,0.4666,0.999,0.3349,0.9857,-0.062,0.307,0.006029
2024-02-08,2024-06-28,0.386,45442.07,13,0.4776,0.0665,1.192,0.003266,,,,,,0.4776,0.0665,1.192,0.9998,-0.0601,0.3124,0.003271
2024-02-09,2024-02-16,0.0192,46804.8,19,0.3969,0.0368,5.0,0.019478,0.3708,3.2171,0.1,0.148,0.017777,0.3969,0.0368,5.0,0.9999,-0.0499,0.3157,0.019478
2024-02-09,2024-02-23,0.0383,47278.62,22,0.4049,0.1127,3.869,0.018838,0.354,3.8894,0.1,0.1622,0.026344,0.4049,0.1127,3.869,1.0,-0.0503,0.3156,0.018838
2024-02-09,2024-03-01,0.0575,46227.38,13,0.4152,0.0971,2.5923,0.003349,0.3129,6.069,0.1,0.1428,0.005265,0.4152,0.0971,2.5923,0.9997,-0.0655,0.3107,0.003349
2024-02-09,2024-03-29,0.1342,47492.79,22,0.4302,0.0822,2.1066,0.011828,0.3633,0.9981,-0.1,0.3768,0.015392,0.4302,0.0822,2.1066,0.9999,-0.0522,0.315,0.011829
2024-02-09,2024-04-26,0.2108,46815.74,16,0.4823,0.4154,0.7869,0.00547,0.3622,1.0141,0.1,0.4258,0.010788,0.4823,0.4154,0.7869,0.9997,-0.0633,0.3114,0.005472
2024-02-09,2024-06-28,0.3833,47450.13,18,0.5169,0.4155,0.7614,0.007354,0.3124,1.0,0.1,0.5483,0.016594,0.5169,0.4155,0.7614,0.9997,-0.0677,0.3101,0.007356
2024-02-10,2024-02-23,0.0356,47419.77,18,0.3867,-0.0206,4.515,0.022431,,,,,,0.3867,-0.0206,4.515,0.9999,-0.0499,0.3157,0.022431
2024-02-10,2024-03-01,0.0548,47247.85,11,0.4181,0.2579,2.4235,0.004088,,,,,,0.4181,0.2579,2.4235,0.9997,-0.0646,0.311,0.004089
2024-02-10,2024-03-29,0.1314,47419.77,20,0.4447,0.0584,2.0854,0.016968,,,,,,0.4447,0.0584,2.0854,0.9999,-0.0562,0.3137,0.016969
2024-02-10,2024-04-26,0.2081,47779.48,12,0.5009,0.4396,0.7795,0.004289,,,,,,0.5009,0.4396,0.7795,0.9997,-0.0695,0.3094,0.004294
2024-02-10,2024-06-28,0.3806,47413.46,10,0.5365,0.2632,0.6909,0.003931,,,,,,0.5365,0.2632,0.6909,0.9999,-0.0615,0.312,0.003937
2024-02-11,2024-02-23,0.0329,48257.94,18,0.4413,0.1298,3.8178,0.015884,,,,,,0.4413,0.1298,3.8178,0.9999,-0.054,0.3144,0.015885
2024-02-11,2024-03-01,0.052,48333.73,10,0.4514,0.2322,2.6573,0.002235,,,,,,0.4514,0.2322,2.6573,0.9997,-0.0638,0.3113,0.002239
2024-02-11,2024-03-29,0.1287,48268.11,17,0.4604,0.0117,2.366,0.011087,,,,,,0.4604,0.0117,2.366,1.0,-0.0508,0.3155,0.011087
2024-02-11,2024-04-26,0.2053,48398.25,12,0.5188,0.424,0.7732,0.003315,,,,,,0.5188,0.424,0.7732,0.9997,-0.0705,0.3091,0.003317
2024-02-12,2024-02-23,0.0301,49934.13,18,0.4801,0.1796,3.895,0.015507,,,,,,0.4801,0.1796,3.895,1.0001,-0.0502,0.3157,0.015507
2024-02-12,2024-03-01,0.0493,47861.31,13,0.4678,0.2852,2.2665,0.013413,,,,,,0.4678,0.2852,2.2665,0.9997,-0.0678,0.31,0.013412
2024-02-12,2024-03-29,0.1259,49993.71,23,0.5033,0.1524,1.8077,0.012329,,,,,,0.5033,0.1524,1.8077,1.0,-0.051,0.3154,0.012329
2024-02-12,2024-04-26,0.2026,49694.74,15,0.5307,0.1263,1.4877,0.008128,,,,,,0.5307,0.1263,1.4877,0.9997,-0.068,0.3099,0.008131
2024-02-12,2024-06-28,0.3751,49765.66,16,0.5559,0.1603,1.122,0.00733,,,,,,0.5559,0.1603,1.122,0.9997,-0.0667,0.3104,0.007333
2024-02-13,2024-02-23,0.0274,49761.93,21,0.4792,0.0815,4.1951,0.019455,,,,,,0.4792,0.0815,4.1951,1.0,-0.0503,0.3157,0.019455
2024-02-13,2024-03-01,0.0465,48470.83,13,0.4838,0.0914,2.7436,0.007893,,,,,,0.4838,0.0914,2.7436,0.9998,-0.0601,0.3125,0.007895
2024-02-13,2024-03-29,0.1232,49169.45,23,0.5048,0.0978,1.8699,0.006577,,,,,,0.5048,0.0978,1.8699,0.9999,-0.0533,0.3147,0.006577
2024-02-13,2024-04-26,0.1999,49282.88,16,0.5433,0.2152,1.1687,0.004837,,,,,,0.5433,0.2152,1.1687,0.9997,-0.0709,0.309,0.004839
2024-02-13,2024-06-28,0.3723,48555.15,12,0.5667,0.2794,0.6981,0.004244,,,,,,0.5667,0.2794,0.6981,0.9998,-0.0622,0.3117,0.004248
2024-02-14,2024-02-23,0.0246,51848.16,23,0.4905,0.0837,4.8646,0.02269,,,,,,0.4905,0.0837,4.8646,0.9999,-0.0499,0.3158,0.02269
2024-02-14,2024-03-01,0.0438,51790.67,12,0.4962,0.3332,2.525,0.01187,,,,,,0.4962,0.3332,2.525,0.9997,-0.0603,0.3124,0.011872
2024-02-14,2024-03-29,0.1205,51843.12,22,0.5193,0.2014,1.719,0.006241,,,,,,0.5193,0.2014,1.719,0.9996,-0.0726,0.3084,0.006238
2024-02-14,2024-04-26,0.1971,51532.96,17,0.5534,0.1612,1.5026,0.004827,,,,,,0.5534,0.1612,1.5026,0.9997,-0.068,0.3099,0.004832
2024-02-14,2024-06-28,0.3696,51145.77,15,0.5799,0.3571,0.7321,0.007066,,,,,,0.5799,0.3571,0.7321,1.0009,-0.0687,0.3096,0.007072
2024-02-15,2024-02-23,0.0219,52010.23,21,0.4845,-0.0559,5.0,0.061427,,,,,,0.4845,-0.0559,5.0,0.9997,-0.0498,0.3157,0.061427
2024-02-15,2024-03-01,0.0411,52791.65,12,0.517,0.2288,2.6597,0.005779,,,,,,0.517,0.2288,2.6597,0.9997,-0.0638,0.3113,0.005781
2024-02-15,2024-03-08,0.0602,51853.48,12,0.5211,0.8217,1.0667,0.007195,,,,,,0.5211,0.8217,1.0667,0.9997,-0.0672,0.3101,0.007199
2024-02-15,2024-03-29,0.1177,52371.57,23,0.5198,0.1672,1.8639,0.008807,,,,,,0.5198,0.1672,1.8639,0.9999,-0.0546,0.3143,0.008808
2024-02-15,2024-04-26,0.1944,52088.2,16,0.5778,0.4438,0.7824,0.004561,,,,,,0.5778,0.4438,0.7824,0.9998,-0.0624,0.3117,0.004567
2024-02-15,2024-06-28,0.3669,51804.85,15,0.575,0.134,1.216,0.003104,,,,,,0.575,0.134,1.216,1.0003,-0.0683,0.3105,0.003109
2024-02-16,2024-02-23,0.0192,51719.03,23,0.4828,-0.0721,5.0,0.040425,0.3151,20.0,-0.0995,0.0999,0.039498,0.4828,-0.0721,5.0,1.0002,-0.0498,0.3158,0.040425
2024-02-16,2024-03-01,0.0383,51901.95,13,0.4996,0.1012,2.8154,0.005626,0.4702,1.0116,0.1,0.3167,0.010492,0.4996,0.1012,2.8154,0.9997,-0.0624,0.3117,0.005629
2024-02-16,2024-03-08,0.0575,51783.05,11,0.505,0.7859,1.073,0.007097,0.4718,1.0087,0.1,0.3262,0.00484,0.505,0.7859,1.073,0.9987,-0.0674,0.3096,0.0071
2024-02-16,2024-03-29,0.115,51873.87,18,0.5103,0.1403,2.0958,0.009996,0.464,1.0104,-0.1,0.3551,0.018189,0.5103,0.1403,2.0958,1.0,-0.0518,0.3152,0.009996
2024-02-16,2024-04-26,0.1916,52138.31,14,0.5674,0.4765,0.8161,0.002914,0.419,1.0275,-0.1,0.5346,0.005806,0.5674,0.4765,0.8161,0.9997,-0.0678,0.3099,0.002921
2024-02-16,2024-06-28,0.3641,52382.13,11,0.5907,0.2795,0.6976,0.00507,0.4237,1.02,-0.1,0.5055,0.011721,0.5907,0.2795,0.6976,0.9999,-0.0705,0.3095,0.005077
2024-02-17,2024-03-01,0.0356,51760.18,13,0.5132,0.2201,2.0611,0.007475,,,,,,0.5132,0.2201,2.0611,0.9997,-0.0653,0.3108,0.007476
2024-02-17,2024-03-08,0.0548,51182.9,15,0.5009,0.2189,1.854,0.004924,,,,,,0.5009,0.2189,1.854,0.9997,-0.0658,0.3106,0.004924
2024-02-17,2024-03-29,0.1123,51783.79,16,0.5304,0.3468,1.4187,0.008158,,,,,,0.5304,0.3468,1.4187,0.9999,-0.0524,0.315,0.008159
2024-02-17,2024-04-26,0.1889,51497.73,10,0.5782,0.4011,0.7643,0.002712,,,,,,0.5782,0.4011,0.7643,0.9997,-0.0685,0.3098,0.002719
2024-02-18,2024-03-01,0.0329,51624.29,10,0.5157,0.2063,2.3438,0.00435,,,,,,0.5157,0.2063,2.3438,0.9998,-0.0627,0.3116,0.004352
2024-02-18,2024-03-08,0.052,51498.32,12,0.5253,-0.0993,2.8083,0.008207,,,,,,0.5253,-0.0993,2.8083,0.9999,-0.0582,0.3131,0.008208
2024-02-18,2024-03-29,0.1095,51889.75,13,0.5352,0.1651,1.8332,0.006021,,,,,,0.5352,0.1651,1.8332,0.9997,-0.0645,0.3111,0.006022
2024-02-18,2024-04-26,0.1862,51742.59,14,0.5805,0.5094,0.8346,0.002751,,,,,,0.5805,0.5094,0.8346,0.9998,-0.0687,0.3096,0.002757
2024-02-19,2024-03-01,0.0301,51954.49,12,0.5184,0.1483,2.9148,0.005335,,,,,,0.5184,0.1483,2.9148,0.9998,-0.0623,0.3117,0.005338
2024-02-19,2024-03-08,0.0493,52416.83,12,0.5268,0.8311,1.108,0.004637,,,,,,0.5268,0.8311,1.108,0.9997,-0.0637,0.3113,0.004639
2024-02-19,2024-03-29,0.1068,51867.67,14,0.5523,0.4715,0.8065,0.007929,,,,,,0.5523,0.4715,0.8065,1.0,-0.0514,0.3153,0.007929
2024-02-19,2024-04-26,0.1834,51797.16,14,0.5729,0.122,1.5123,0.005095,,,,,,0.5729,0.122,1.5123,0.9999,-0.0561,0.3138,0.005096
2024-02-19,2024-06-28,0.3559,52188.79,8,0.5892,0.2049,0.9999,0.002528,,,,,,0.5892,0.2049,0.9999,0.9996,-0.0759,0.3074,0.00254
2024-02-20,2024-03-01,0.0274,51104.45,16,0.5175,0.3072,1.9949,0.004426,,,,,,0.5175,0.3072,1.9949,0.9997,-0.0638,0.3113,0.004427
2024-02-20,2024-03-08,0.0465,52135.89,15,0.5221,0.0837,2.3746,0.006916,,,,,,0.5221,0.0837,2.3746,0.9998,-0.0615,0.312,0.006918
2024-02-20,2024-03-29,0.104,52113.43,18,0.5388,0.1294,1.7704,0.006749,,,,,,0.5388,0.1294,1.7704,0.9999,-0.0539,0.3145,0.00675
2024-02-20,2024-04-26,0.1807,52095.28,20,0.5838,0.2076,1.1264,0.002695,,,,,,0.5838,0.2076,1.1264,0.9997,-0.0682,0.3098,0.002702
2024-02-20,2024-06-28,0.3532,51952.89,8,0.5984,0.349,0.7368,0.002635,,,,,,0.5984,0.349,0.7368,1.0003,-0.0732,0.3077,0.00265
2024-02-21,2024-03-01,0.0246,51301.87,17,0.4933,-0.0802,4.1554,0.009263,,,,,,0.4933,-0.0802,4.1554,0.9997,-0.0735,0.3082,0.009256
2024-02-21,2024-03-08,0.0438,50989.02,15,0.4921,0.1279,2.1853,0.008424,,,,,,0.4921,0.1279,2.1853,0.9997,-0.0675,0.3101,0.008423
2024-02-21,2024-03-29,0.1013,50961.76,19,0.512,-0.0077,1.8726,0.005325,,,,,,0.512,-0.0077,1.8726,0.9999,-0.0551,0.3141,0.005327
2024-02-21,2024-04-26,0.178,51331.98,13,0.5703,0.3691,0.7465,0.003089,,,,,,0.5703,0.3691,0.7465,0.9997,-0.0694,0.3095,0.003094
2024-02-21,2024-06-28,0.3504,51977.64,13,0.5751,0.1355,1.2177,0.003837,,,,,,0.5751,0.1355,1.2177,0.9997,-0.0675,0.3099,0.003842
2024-02-22,2024-03-01,0.0219,51848.45,17,0.4997,-0.0373,4.1719,0.008384,,,,,,0.4997,-0.0373,4.1719,0.9997,-0.0689,0.3096,0.00838
2024-02-22,2024-03-08,0.0411,51506.01,15,0.5072,0.114,2.3057,0.00554,,,,,,0.5072,0.114,2.3057,0.9997,-0.0648,0.3109,0.005541
2024-02-22,2024-03-15,0.0602,51336.13,12,0.5149,0.1052,1.92,0.003616,,,,,,0.5149,0.1052,1.92,0.9997,-0.0643,0.3111,0.003619
2024-02-22,2024-03-29,0.0986,51903.12,20,0.519,0.0799,1.6769,0.003982,,,,,,0.519,0.0799,1.6769,0.9998,-0.0589,0.3129,0.003986
2024-02-22,2024-04-26,0.1752,51685.93,17,0.5689,0.1178,1.1759,0.005225,,,,,,0.5689,0.1178,1.1759,0.9997,-0.0652,0.3108,0.005231
2024-02-22,2024-06-28,0.3477,51505.31,10,0.6029,0.265,0.6884,0.004268,,,,,,0.6029,0.265,0.6884,0.9993,-0.0725,0.3086,0.004278
2024-02-23,2024-03-01,0.0192,50740.42,17,0.4597,-0.0718,5.0,0.009749,0.4309,3.8277,-0.1,0.1431,0.005603,0.4597,-0.0718,5.0,0.9996,-0.0617,0.3119,0.009752
2024-02-23,2024-03-08,0.0383,50829.46,13,0.4762,-0.0198,2.9526,0.00838,0.3835,9.1037,-0.1,0.1155,0.007632,0.4762,-0.0198,2.9526,0.9997,-0.0636,0.3113,0.008381
2024-02-23,2024-03-15,0.0575,50794.0,12,0.4721,-0.0578,2.6774,0.005933,0.4416,1.0084,-0.1,0.2907,0.004408,0.4721,-0.0578,2.6774,0.9997,-0.0672,0.3102,0.005931
2024-02-23,2024-03-29,0.0958,51088.28,19,0.491,0.0421,2.0251,0.006919,0.444,1.0096,-0.1,0.3315,0.007739,0.491,0.0421,2.0251,0.9999,-0.0529,0.3148,0.006921
2024-02-23,2024-04-26,0.1725,50991.69,13,0.5528,0.0109,1.4544,0.005328,0.4648,1.0092,0.1,0.4136,0.005527,0.5528,0.0109,1.4544,0.9998,-0.0617,0.312,0.00533
2024-02-23,2024-05-31,0.2683,50963.88,12,0.5734,0.3475,0.738,0.002613,0.4262,1.0176,0.1,0.5101,0.003201,0.5734,0.3475,0.738,0.9997,-0.0682,0.3099,0.002619
2024-02-23,2024-06-28,0.345,50999.45,10,0.5898,0.2522,0.6588,0.004961,0.4354,1.0179,-0.1,0.5016,0.006358,0.5898,0.2522,0.6588,0.9982,-0.0782,0.3063,0.004964
2024-02-24,2024-03-08,0.0356,51549.27,14,0.4636,-0.0125,3.283,0.007126,,,,,,0.4636,-0.0125,3.283,0.9997,-0.0683,0.3098,0.007122
2024-02-24,2024-03-15,0.0548,50722.75,12,0.489,0.5641,0.889,0.011281,,,,,,0.489,0.5641,0.889,0.9997,-0.0608,0.3122,0.011283
2024-02-24,2024-03-29,0.0931,51102.82,15,0.5152,-0.0145,1.8526,0.012609,,,,,,0.5152,-0.0145,1.8526,0.9996,-0.0807,0.3059,0.012592
2024-02-24,2024-04-26,0.1697,51204.59,12,0.5638,0.3801,0.758,0.004468,,,,,,0.5638,0.3801,0.758,0.9997,-0.0683,0.3098,0.004473
2024-02-25,2024-03-08,0.0329,51816.36,13,0.4862,-0.0333,3.4035,0.008418,,,,,,0.4862,-0.0333,3.4035,0.9997,-0.0663,0.3105,0.008418
2024-02-25,2024-03-15,0.052,51816.09,10,0.5087,0.6226,0.9182,0.008489,,,,,,0.5087,0.6226,0.9182,0.9999,-0.0598,0.3126,0.008491
2024-02-25,2024-03-29,0.0903,51656.6,12,0.5318,0.486,0.8284,0.00504,,,,,,0.5318,0.486,0.8284,0.9998,-0.0603,0.3125,0.005043
2024-02-25,2024-04-26,0.167,51655.62,7,0.5695,0.3559,0.7467,0.003151,,,,,,0.5695,0.3559,0.7467,0.9997,-0.0668,0.3103,0.00316
2024-02-26,2024-03-08,0.0301,53326.87,15,0.4972,-0.0042,3.7155,0.006837,,,,,,0.4972,-0.0042,3.7155,1.0,-0.0514,0.3153,0.006837
2024-02-26,2024-03-15,0.0493,54331.79,12,0.5082,0.0493,2.472,0.003999,,,,,,0.5082,0.0493,2.472,0.9997,-0.0625,0.3117,0.004004
2024-02-26,2024-03-29,0.0876,54629.87,23,0.5272,0.0521,1.9982,0.012086,,,,,,0.5272,0.0521,1.9982,1.0,-0.0511,0.3154,0.012086
2024-02-26,2024-04-26,0.1643,54359.5,19,0.5785,0.1547,1.1612,0.007448,,,,,,0.5785,0.1547,1.1612,1.0,-0.0529,0.3148,0.007448
2024-02-26,2024-05-31,0.2601,51506.8,15,0.5847,0.8982,0.381,0.004125,,,,,,0.5847,0.8982,0.381,0.9997,-0.0786,0.3071,0.004127
2024-02-26,2024-06-28,0.3368,54245.03,15,0.6053,0.2297,0.6772,0.005585,,,,,,0.6053,0.2297,0.6772,1.0001,-0.0559,0.3139,0.005586
2024-02-27,2024-03-08,0.0274,56902.56,18,0.6001,0.4068,0.7425,0.013692,,,,,,0.6001,0.4068,0.7425,1.0006,-0.0738,0.3086,0.013689
2024-02-27,2024-03-15,0.0465,54796.65,17,0.5677,0.0694,2.1801,0.012367,,,,,,0.5677,0.0694,2.1801,0.9996,-0.0732,0.3082,0.012365
2024-02-27,2024-03-29,0.0849,57016.44,24,0.5423,0.1068,2.2951,0.015294,,,,,,0.5423,0.1068,2.2951,1.0,-0.0504,0.3156,0.015294
