date,expiry,T,F,n_strikes,sabr_alpha,sabr_rho,sabr_nu,sabr_rmse,merton_sigma,merton_lam,merton_muJ,merton_delta,js_alpha,js_rho,js_nu,js_lam,js_muJ,js_delta,bsm_rmse,sticky_strike_rmse,sticky_delta_rmse,js_joint_rmse,merton_rmse,T_bucket
2024-01-23,2024-02-23,0.0849,39003.82,16,0.4673,-0.2271,2.3478,0.007367,,,,,0.4673,-0.2271,2.3478,0.9997,-0.0637,0.3113,0.039535,0.035549,0.007888,,,Medium (30-90d)
2024-01-23,2024-03-29,0.1807,38770.42,16,0.4646,-0.122,1.6009,0.009084,,,,,0.4646,-0.122,1.6009,0.9998,-0.0601,0.3124,0.02632,0.021545,0.00863,,,Medium (30-90d)
2024-01-23,2024-04-26,0.2574,39459.42,11,0.4922,0.3508,0.3749,0.003923,,,,,0.4922,0.3508,0.3749,0.9993,-0.0631,0.3117,0.00863,0.004015,0.003126,,,Long (90-180d)
2024-01-23,2024-06-28,0.4298,39785.16,12,0.5081,0.0027,0.9697,0.002421,,,,,0.5081,0.0027,0.9697,0.9997,-0.0695,0.3095,0.009896,0.0042,0.002386,,,Long (90-180d)
2024-01-24,2024-02-02,0.0246,40158.25,14,0.4374,-0.0974,4.4124,0.005681,,,,,0.4374,-0.0974,4.4124,0.9999,-0.0586,0.313,0.097257,0.020367,0.009069,,,Short (<30d)
2024-01-24,2024-02-09,0.0438,40209.42,12,0.4386,-0.2061,3.6546,0.004428,,,,,0.4386,-0.2061,3.6546,0.9998,-0.062,0.3118,0.039382,0.030074,0.006256,,,Short (<30d)
2024-01-24,2024-02-23,0.0821,40028.71,15,0.4402,-0.1788,2.5848,0.004273,,,,,0.4402,-0.1788,2.5848,0.9996,-0.0678,0.31,0.055036,0.042218,0.005655,,,Short (<30d)
2024-01-24,2024-03-29,0.178,39811.47,13,0.4551,-0.133,1.6204,0.00197,,,,,0.4551,-0.133,1.6204,0.9998,-0.0631,0.3115,0.027727,0.018879,0.001767,,,Medium (30-90d)
2024-01-24,2024-04-26,0.2546,40314.31,8,0.4956,0.0688,0.0588,0.004794,,,,,0.4956,0.0688,0.0588,0.999,-0.0723,0.3079,0.005456,0.004355,0.00299,,,Long (90-180d)
2024-01-24,2024-06-28,0.4271,39821.33,9,0.5155,0.0705,0.5466,0.001902,,,,,0.5155,0.0705,0.5466,0.9997,-0.0688,0.3096,0.006653,0.002043,0.001873,,,Long (90-180d)
2024-01-25,2024-02-02,0.0219,39864.24,15,0.4039,-0.1092,5.0,0.010617,,,,,0.4039,-0.1092,5.0,0.9999,-0.0508,0.3155,0.110571,0.038236,0.01224,,,Short (<30d)
2024-01-25,2024-02-09,0.0411,39959.31,10,0.4052,-0.0899,3.6585,0.003445,,,,,0.4052,-0.0899,3.6585,0.9997,-0.0653,0.3108,0.063854,0.022263,0.004964,,,Short (<30d)
2024-01-25,2024-02-16,0.0602,39869.16,9,0.4127,-0.1762,2.7576,0.004849,,,,,0.4127,-0.1762,2.7576,0.9997,-0.0666,0.3104,0.028741,0.017151,0.003811,,,Short (<30d)
2024-01-25,2024-02-23,0.0794,39879.88,14,0.415,-0.1516,2.6802,0.00565,,,,,0.415,-0.1516,2.6802,0.9998,-0.0615,0.312,0.046725,0.016343,0.006381,,,Short (<30d)
2024-01-25,2024-03-29,0.1752,39799.68,12,0.438,-0.0607,1.534,0.003053,,,,,0.438,-0.0607,1.534,0.9997,-0.0629,0.3115,0.020205,0.0052,0.00331,,,Medium (30-90d)
2024-01-25,2024-04-26,0.2519,40016.16,6,0.4839,0.0496,0.0438,0.007417,,,,,0.4839,0.0496,0.0438,0.9999,-0.0808,0.306,0.009798,0.003653,0.002651,,,Long (90-180d)
2024-01-26,2024-02-02,0.0192,39991.78,20,0.3773,-0.1509,5.0,0.019385,0.3736,2.2266,-0.1,0.1213,0.3773,-0.1509,5.0,0.9998,-0.0662,0.3105,0.124113,0.038891,0.023946,0.017434,0.018981,Short (<30d)
2024-01-26,2024-02-09,0.0383,39939.37,12,0.3929,-0.2072,3.4147,0.009852,0.3876,1.0008,-0.1,0.1674,0.3929,-0.2072,3.4147,0.9997,-0.0786,0.3066,0.063173,0.029201,0.004803,0.009758,0.007216,Short (<30d)
2024-01-26,2024-02-16,0.0575,40173.0,12,0.3937,-0.1252,2.5652,0.005691,0.378,1.0023,-0.1,0.1937,0.3937,-0.1252,2.5652,0.9997,-0.0684,0.3098,0.037295,0.017628,0.003244,0.0056,0.004087,Short (<30d)
2024-01-26,2024-02-23,0.0767,40091.5,18,0.4006,0.0009,2.0152,0.009851,0.3774,1.0027,0.1,0.2214,0.4006,0.0009,2.0152,0.9996,-0.0877,0.3038,0.047504,0.020067,0.008607,0.005208,0.008047,Short (<30d)
2024-01-26,2024-03-29,0.1725,41970.72,16,0.4553,0.999,0.1018,0.013766,0.3608,1.006,-0.1,0.3281,0.4553,0.999,0.1018,0.9839,-0.048,0.302,0.021707,0.01374,0.003305,0.002883,0.004481,Medium (30-90d)
2024-01-26,2024-04-26,0.2491,41182.24,11,0.466,0.0571,0.6605,0.003805,0.402,1.0088,-0.1,0.2783,0.466,0.0571,0.6605,0.9997,-0.0629,0.3115,0.006426,0.004188,0.00357,0.003834,0.003628,Long (90-180d)
2024-01-26,2024-06-28,0.4216,41184.4,11,0.5026,0.3213,0.3309,0.00273,0.3839,1.0123,0.1,0.3803,0.5026,0.3213,0.3309,0.9997,-0.0684,0.3098,0.007075,0.002776,0.002604,0.002782,0.002617,Long (90-180d)
2024-01-27,2024-02-09,0.0356,41865.7,12,0.3645,-0.0983,4.3126,0.006951,,,,,0.3645,-0.0983,4.3126,0.9997,-0.0802,0.306,0.093509,0.037319,0.009342,,,Short (<30d)
2024-01-27,2024-02-16,0.0548,42043.1,7,0.3772,-0.2046,3.6884,0.003484,,,,,0.3772,-0.2046,3.6884,0.9998,-0.0637,0.3113,0.047786,0.014896,0.003169,,,Short (<30d)
2024-01-27,2024-02-23,0.0739,41818.88,16,0.3739,-0.1199,3.0408,0.004096,,,,,0.3739,-0.1199,3.0408,0.9997,-0.0674,0.3101,0.060462,0.022697,0.004972,,,Short (<30d)
2024-01-27,2024-03-29,0.1697,41765.5,9,0.4217,-0.1204,1.796,0.001543,,,,,0.4217,-0.1204,1.796,0.9997,-0.0631,0.3115,0.018361,0.006134,0.001786,,,Medium (30-90d)
2024-01-28,2024-02-09,0.0329,42255.79,10,0.3943,0.0009,3.8643,0.006295,,,,,0.3943,0.0009,3.8643,0.9998,-0.0613,0.3121,0.100542,0.018148,0.009799,,,Short (<30d)
2024-01-28,2024-02-16,0.052,41769.0,8,0.4051,-0.3046,3.7228,0.009373,,,,,0.4051,-0.3046,3.7228,0.9998,-0.0653,0.3108,0.041439,0.017716,0.007827,,,Short (<30d)
2024-01-28,2024-02-23,0.0712,42505.34,16,0.4174,0.6017,1.1307,0.012656,,,,,0.4174,0.6017,1.1307,0.9994,-0.0748,0.3077,0.055773,0.013762,0.006596,,,Short (<30d)
2024-01-28,2024-03-29,0.167,42412.11,17,0.423,-0.0438,1.6706,0.004308,,,,,0.423,-0.0438,1.6706,0.9997,-0.0642,0.3111,0.024645,0.011724,0.004245,,,Medium (30-90d)
2024-01-29,2024-02-09,0.0301,43016.98,11,0.399,0.0499,4.0212,0.007447,,,,,0.399,0.0499,4.0212,0.9997,-0.0663,0.3105,0.093441,0.028606,0.007709,,,Short (<30d)
2024-01-29,2024-02-16,0.0493,42987.81,9,0.3983,0.0389,2.9522,0.00272,,,,,0.3983,0.0389,2.9522,0.9997,-0.0646,0.311,0.045769,0.016615,0.003573,,,Short (<30d)
2024-01-29,2024-02-23,0.0684,43152.98,17,0.4086,0.0674,2.4665,0.00563,,,,,0.4086,0.0674,2.4665,0.9997,-0.063,0.3115,0.065259,0.015186,0.006256,,,Short (<30d)
2024-01-29,2024-03-29,0.1643,43109.57,14,0.4408,-0.0545,1.6307,0.002331,,,,,0.4408,-0.0545,1.6307,0.9997,-0.0635,0.3114,0.018897,0.007902,0.002412,,,Medium (30-90d)
2024-01-29,2024-04-26,0.2409,42094.6,7,0.4584,0.8367,0.3915,0.001916,,,,,0.4584,0.8367,0.3915,0.9997,-0.0639,0.3112,0.023611,0.001911,0.001882,,,Medium (30-90d)
2024-01-29,2024-06-28,0.4134,43188.41,10,0.5001,0.2381,0.6543,0.004095,,,,,0.5001,0.2381,0.6543,0.9997,-0.0685,0.3098,0.010306,0.004183,0.004078,,,Long (90-180d)
2024-01-30,2024-02-09,0.0274,43526.69,12,0.4116,0.0703,3.9574,0.00498,,,,,0.4116,0.0703,3.9574,0.9998,-0.0584,0.313,0.078215,0.028684,0.008485,,,Short (<30d)
2024-01-30,2024-02-16,0.0465,43581.55,11,0.4083,0.0808,2.7175,0.003871,,,,,0.4083,0.0808,2.7175,0.9998,-0.0585,0.313,0.047764,0.016786,0.005097,,,Short (<30d)
2024-01-30,2024-02-23,0.0657,43610.64,18,0.4161,0.117,2.3797,0.004976,,,,,0.4161,0.117,2.3797,0.9997,-0.0709,0.309,0.056019,0.017009,0.00333,,,Short (<30d)
2024-01-30,2024-03-29,0.1615,43442.79,17,0.4499,0.0718,1.3355,0.004095,,,,,0.4499,0.0718,1.3355,0.9997,-0.0644,0.3111,0.024728,0.006634,0.00393,,,Medium (30-90d)
2024-01-30,2024-04-26,0.2382,43306.28,11,0.4803,0.4048,0.4314,0.00332,,,,,0.4803,0.4048,0.4314,0.9999,-0.0577,0.3133,0.018672,0.003771,0.002899,,,Medium (30-90d)
2024-01-30,2024-06-28,0.4107,43382.27,13,0.5035,0.0427,0.9721,0.001364,,,,,0.5035,0.0427,0.9721,0.9997,-0.0687,0.3097,0.009249,0.004421,0.001359,,,Long (90-180d)
2024-01-31,2024-02-09,0.0246,42806.34,14,0.4214,-0.0229,4.1196,0.007321,,,,,0.4214,-0.0229,4.1196,1.0,-0.0522,0.3151,0.075521,0.035996,0.012438,,,Short (<30d)
2024-01-31,2024-02-16,0.0438,42575.51,10,0.4032,0.0043,3.1387,0.003905,,,,,0.4032,0.0043,3.1387,0.9998,-0.0611,0.3121,0.063889,0.01944,0.007106,,,Short (<30d)
2024-01-31,2024-02-23,0.063,42377.87,17,0.4152,-0.0164,2.6554,0.003116,,,,,0.4152,-0.0164,2.6554,0.9997,-0.0639,0.3112,0.066963,0.015512,0.004031,,,Short (<30d)
2024-01-31,2024-03-29,0.1588,42796.91,15,0.4527,-0.0536,1.7141,0.002091,,,,,0.4527,-0.0536,1.7141,0.9997,-0.063,0.3115,0.021361,0.008388,0.002589,,,Medium (30-90d)
2024-01-31,2024-04-26,0.2355,43491.1,10,0.4842,0.4639,0.5165,0.004636,,,,,0.4842,0.4639,0.5165,0.9997,-0.0625,0.3118,0.014031,0.004785,0.003731,,,Medium (30-90d)
2024-01-31,2024-06-28,0.4079,43527.05,11,0.5143,0.2181,0.6477,0.00305,,,,,0.5143,0.2181,0.6477,0.9997,-0.0674,0.3101,0.012533,0.003494,0.002576,,,Long (90-180d)
2024-02-01,2024-02-09,0.0219,42916.93,13,0.3925,0.019,4.3399,0.007396,,,,,0.3925,0.019,4.3399,0.9998,-0.0575,0.3133,0.089705,0.03019,0.013524,,,Short (<30d)
2024-02-01,2024-02-16,0.0411,43100.45,10,0.3928,0.0249,3.4249,0.005036,,,,,0.3928,0.0249,3.4249,0.9996,-0.0727,0.3084,0.06989,0.023667,0.003982,,,Short (<30d)
2024-02-01,2024-02-23,0.0602,42835.71,15,0.3945,0.033,2.8641,0.004614,,,,,0.3945,0.033,2.8641,0.9997,-0.065,0.3109,0.051464,0.023123,0.004874,,,Short (<30d)
2024-02-01,2024-03-29,0.1561,42794.41,15,0.4395,0.0232,1.5379,0.002979,,,,,0.4395,0.0232,1.5379,0.9997,-0.0631,0.3115,0.026368,0.006845,0.003123,,,Medium (30-90d)
2024-02-01,2024-04-26,0.2327,42856.51,8,0.4722,0.999,0.2911,0.00355,,,,,0.4722,0.999,0.2911,1.0007,-0.0479,0.3172,0.021504,0.003521,0.003274,,,Medium (30-90d)
2024-02-01,2024-06-28,0.4052,42831.86,8,0.5029,0.2323,0.6583,0.002137,,,,,0.5029,0.2323,0.6583,0.9997,-0.0685,0.3097,0.014129,0.002276,0.002004,,,Long (90-180d)
2024-02-02,2024-02-09,0.0192,42865.15,14,0.3509,0.0285,4.6766,0.007218,0.3354,3.5463,0.1,0.1102,0.3509,0.0285,4.6766,0.9998,-0.0886,0.3034,0.101158,0.043333,0.009105,0.003873,0.006109,Short (<30d)
2024-02-02,2024-02-16,0.0383,43067.65,12,0.3675,0.0664,3.5013,0.006726,0.3226,3.5802,-0.1001,0.143,0.3675,0.0664,3.5013,0.9996,-0.074,0.308,0.075782,0.048711,0.007939,0.006585,0.009612,Short (<30d)
2024-02-02,2024-02-23,0.0575,42811.94,17,0.3714,-0.0495,3.3342,0.007292,0.353,1.0057,0.1,0.269,0.3714,-0.0495,3.3342,0.9997,-0.0786,0.3066,0.085056,0.024455,0.004169,0.007347,0.004114,Short (<30d)
2024-02-02,2024-03-29,0.1533,43009.91,16,0.4235,-0.0347,1.7333,0.004865,0.3594,1.0024,0.1,0.3231,0.4235,-0.0347,1.7333,0.9999,-0.0537,0.3146,0.032215,0.022145,0.00482,0.004925,0.005439,Medium (30-90d)
2024-02-02,2024-04-26,0.23,42938.17,12,0.4622,0.9986,0.2577,0.002609,0.3767,1.0102,0.1,0.3355,0.4622,0.9986,0.2577,1.0025,-0.0603,0.3046,0.01628,0.002577,0.002337,0.002329,0.003435,Medium (30-90d)
2024-02-03,2024-02-16,0.0356,42989.02,9,0.3429,-0.0909,4.2724,0.005076,,,,,0.3429,-0.0909,4.2724,0.9997,-0.0656,0.3107,0.092161,0.019379,0.008575,,,Short (<30d)
2024-02-03,2024-02-23,0.0548,43177.54,15,0.3579,-0.1287,3.5297,0.007438,,,,,0.3579,-0.1287,3.5297,0.9997,-0.0648,0.3109,0.102491,0.066526,0.010411,,,Short (<30d)
2024-02-03,2024-03-29,0.1506,43175.82,16,0.4091,-0.0462,1.6843,0.004566,,,,,0.4091,-0.0462,1.6843,0.9996,-0.0692,0.3095,0.026953,0.018937,0.003973,,,Medium (30-90d)
2024-02-04,2024-02-16,0.0329,42558.8,8,0.3541,-0.2358,4.6304,0.00638,,,,,0.3541,-0.2358,4.6304,0.9999,-0.0585,0.313,0.098541,0.015028,0.00916,,,Short (<30d)
2024-02-04,2024-02-23,0.052,42646.81,11,0.3642,-0.1855,3.4599,0.00407,,,,,0.3642,-0.1855,3.4599,0.9998,-0.0624,0.3117,0.065402,0.011697,0.004522,,,Short (<30d)
2024-02-04,2024-03-29,0.1478,42844.45,13,0.4023,-0.0638,1.7148,0.003366,,,,,0.4023,-0.0638,1.7148,0.9997,-0.063,0.3115,0.027055,0.005732,0.003465,,,Medium (30-90d)
2024-02-04,2024-04-26,0.2245,42322.69,8,0.444,-0.0147,1.3535,0.002484,,,,,0.444,-0.0147,1.3535,0.9997,-0.0633,0.3114,0.014557,0.006073,0.002704,,,Medium (30-90d)
2024-02-05,2024-02-16,0.0301,43111.58,9,0.3501,-0.0303,4.7826,0.008062,,,,,0.3501,-0.0303,4.7826,0.9997,-0.0726,0.3084,0.113594,0.031044,0.013938,,,Short (<30d)
2024-02-05,2024-02-23,0.0493,42638.09,15,0.3663,-0.1553,3.7159,0.008411,,,,,0.3663,-0.1553,3.7159,0.9997,-0.0802,0.3061,0.083823,0.028638,0.005754,,,Short (<30d)
2024-02-05,2024-03-29,0.1451,42735.19,18,0.4104,-0.0101,1.5651,0.003391,,,,,0.4104,-0.0101,1.5651,0.9996,-0.0692,0.3095,0.027219,0.015507,0.003068,,,Medium (30-90d)
2024-02-05,2024-04-26,0.2218,42373.09,11,0.4528,0.2432,0.7049,0.002378,,,,,0.4528,0.2432,0.7049,0.9997,-0.0632,0.3114,0.015384,0.002699,0.002227,,,Medium (30-90d)
2024-02-05,2024-06-28,0.3943,42402.65,12,0.4908,0.4276,0.4786,0.002596,,,,,0.4908,0.4276,0.4786,0.9997,-0.0676,0.3101,0.016348,0.002813,0.001822,,,Long (90-180d)
2024-02-06,2024-02-16,0.0274,42906.07,10,0.3443,-0.0157,4.4999,0.003621,,,,,0.3443,-0.0157,4.4999,0.9997,-0.0668,0.3103,0.109391,0.035708,0.011946,,,Short (<30d)
2024-02-06,2024-02-23,0.0465,42850.43,14,0.3603,0.05,3.1382,0.006875,,,,,0.3603,0.05,3.1382,0.9997,-0.0951,0.3015,0.081006,0.040904,0.003504,,,Short (<30d)
2024-02-06,2024-03-29,0.1424,43035.71,15,0.406,-0.0286,1.8248,0.003066,,,,,0.406,-0.0286,1.8248,0.9997,-0.0652,0.3108,0.031557,0.01896,0.00276,,,Medium (30-90d)
2024-02-06,2024-04-26,0.219,43130.6,7,0.4509,0.2525,0.7526,0.001747,,,,,0.4509,0.2525,0.7526,0.9997,-0.0639,0.3112,0.015739,0.002053,0.001744,,,Medium (30-90d)
2024-02-06,2024-06-28,0.3915,43024.45,8,0.4883,0.4263,0.4648,0.004075,,,,,0.4883,0.4263,0.4648,0.9996,-0.0648,0.3108,0.012875,0.004445,0.002591,,,Long (90-180d)
2024-02-07,2024-02-16,0.0246,43098.8,11,0.3366,0.0017,4.2347,0.005384,,,,,0.3366,0.0017,4.2347,0.9998,-0.061,0.3122,0.070116,0.022031,0.006562,,,Short (<30d)
2024-02-07,2024-02-23,0.0438,43032.49,17,0.3573,-0.1045,3.6714,0.00744,,,,,0.3573,-0.1045,3.6714,0.9996,-0.082,0.3055,0.099251,0.037056,0.00783,,,Short (<30d)
2024-02-07,2024-03-29,0.1396,42898.59,19,0.4086,-0.0223,1.7649,0.006032,,,,,0.4086,-0.0223,1.7649,0.9996,-0.0718,0.3087,0.036485,0.02017,0.005484,,,Medium (30-90d)
2024-02-07,2024-04-26,0.2163,43863.77,11,0.4498,0.2846,0.7394,0.003879,,,,,0.4498,0.2846,0.7394,0.9997,-0.0627,0.3116,0.018152,0.004348,0.003465,,,Medium (30-90d)
2024-02-08,2024-02-16,0.0219,45520.08,14,0.3814,0.0363,5.0,0.027897,,,,,0.3814,0.0363,5.0,0.9998,-0.0498,0.3157,0.104978,0.087664,0.022435,,,Short (<30d)
2024-02-08,2024-02-23,0.0411,44920.73,19,0.3861,-0.0069,3.7878,0.015794,,,,,0.3861,-0.0069,3.7878,1.0,-0.0509,0.3154,0.098944,0.054398,0.017488,,,Short (<30d)
2024-02-08,2024-03-01,0.0602,45353.35,10,0.4013,0.1932,2.4545,0.00402,,,,,0.4013,0.1932,2.4545,0.9997,-0.064,0.3112,0.055375,0.009634,0.003664,,,Short (<30d)
2024-02-08,2024-03-29,0.1369,44965.04,23,0.4264,0.0181,1.8025,0.004412,,,,,0.4264,0.0181,1.8025,1.0,-0.0525,0.3149,0.039453,0.024342,0.004949,,,Medium (30-90d)
2024-02-08,2024-04-26,0.2136,45080.22,12,0.4666,0.999,0.3349,0.006026,,,,,0.4666,0.999,0.3349,0.9857,-0.062,0.307,0.022526,0.005969,0.005271,,,Medium (30-90d)
2024-02-08,2024-06-28,0.386,45442.07,13,0.4776,0.0665,1.192,0.003266,,,,,0.4776,0.0665,1.192,0.9998,-0.0601,0.3124,0.027327,0.015103,0.003268,,,Long (90-180d)
2024-02-09,2024-02-16,0.0192,46804.8,19,0.3969,0.0368,5.0,0.019478,0.3708,3.2171,0.1,0.148,0.3969,0.0368,5.0,0.9999,-0.0499,0.3157,0.079694,0.064243,0.015951,0.019479,0.017777,Short (<30d)
2024-02-09,2024-02-23,0.0383,47278.62,22,0.4049,0.1127,3.869,0.018838,0.354,3.8894,0.1,0.1622,0.4049,0.1127,3.869,1.0,-0.0503,0.3156,0.093713,0.066955,0.019144,0.018839,0.026344,Short (<30d)
2024-02-09,2024-03-01,0.0575,46227.38,13,0.4152,0.0971,2.5923,0.003349,0.3129,6.069,0.1,0.1428,0.4152,0.0971,2.5923,0.9997,-0.0655,0.3107,0.066986,0.012274,0.003027,0.00332,0.005265,Short (<30d)
2024-02-09,2024-03-29,0.1342,47492.79,22,0.4302,0.0822,2.1066,0.011828,0.3633,0.9981,-0.1,0.3768,0.4302,0.0822,2.1066,0.9999,-0.0522,0.315,0.041471,0.032029,0.011316,0.011828,0.015392,Medium (30-90d)
2024-02-09,2024-04-26,0.2108,46815.74,16,0.4823,0.4154,0.7869,0.00547,0.3622,1.0141,0.1,0.4258,0.4823,0.4154,0.7869,0.9997,-0.0633,0.3114,0.024848,0.005728,0.005464,0.005457,0.010788,Medium (30-90d)
2024-02-09,2024-06-28,0.3833,47450.13,18,0.5169,0.4155,0.7614,0.007354,0.3124,1.0,0.1,0.5483,0.5169,0.4155,0.7614,0.9997,-0.0677,0.3101,0.026616,0.007613,0.007383,0.00735,0.016594,Long (90-180d)
2024-02-10,2024-02-23,0.0356,47419.77,18,0.3867,-0.0206,4.515,0.022431,,,,,0.3867,-0.0206,4.515,0.9999,-0.0499,0.3157,0.11532,0.086859,0.017068,,,Short (<30d)
2024-02-10,2024-03-01,0.0548,47247.85,11,0.4181,0.2579,2.4235,0.004088,,,,,0.4181,0.2579,2.4235,0.9997,-0.0646,0.311,0.064963,0.008676,0.004001,,,Short (<30d)
2024-02-10,2024-03-29,0.1314,47419.77,20,0.4447,0.0584,2.0854,0.016968,,,,,0.4447,0.0584,2.0854,0.9999,-0.0562,0.3137,0.043202,0.029901,0.017651,,,Medium (30-90d)
2024-02-10,2024-04-26,0.2081,47779.48,12,0.5009,0.4396,0.7795,0.004289,,,,,0.5009,0.4396,0.7795,0.9997,-0.0695,0.3094,0.024456,0.004292,0.004244,,,Medium (30-90d)
2024-02-10,2024-06-28,0.3806,47413.46,10,0.5365,0.2632,0.6909,0.003931,,,,,0.5365,0.2632,0.6909,0.9999,-0.0615,0.312,0.018514,0.005339,0.003266,,,Long (90-180d)
2024-02-11,2024-02-23,0.0329,48257.94,18,0.4413,0.1298,3.8178,0.015884,,,,,0.4413,0.1298,3.8178,0.9999,-0.054,0.3144,0.090482,0.042807,0.018994,,,Short (<30d)
2024-02-11,2024-03-01,0.052,48333.73,10,0.4514,0.2322,2.6573,0.002235,,,,,0.4514,0.2322,2.6573,0.9997,-0.0638,0.3113,0.065803,0.006743,0.001653,,,Short (<30d)
2024-02-11,2024-03-29,0.1287,48268.11,17,0.4604,0.0117,2.366,0.011087,,,,,0.4604,0.0117,2.366,1.0,-0.0508,0.3155,0.050925,0.037427,0.008788,,,Medium (30-90d)
2024-02-11,2024-04-26,0.2053,48398.25,12,0.5188,0.424,0.7732,0.003315,,,,,0.5188,0.424,0.7732,0.9997,-0.0705,0.3091,0.027701,0.00294,0.002898,,,Medium (30-90d)
2024-02-12,2024-02-23,0.0301,49934.13,18,0.4801,0.1796,3.895,0.015507,,,,,0.4801,0.1796,3.895,1.0001,-0.0502,0.3157,0.078094,0.045976,0.020382,,,Short (<30d)
2024-02-12,2024-03-01,0.0493,47861.31,13,0.4678,0.2852,2.2665,0.013413,,,,,0.4678,0.2852,2.2665,0.9997,-0.0678,0.31,0.071463,0.015521,0.013036,,,Short (<30d)
2024-02-12,2024-03-29,0.1259,49993.71,23,0.5033,0.1524,1.8077,0.012329,,,,,0.5033,0.1524,1.8077,1.0,-0.051,0.3154,0.030967,0.026969,0.011976,,,Medium (30-90d)
2024-02-12,2024-04-26,0.2026,49694.74,15,0.5307,0.1263,1.4877,0.008128,,,,,0.5307,0.1263,1.4877,0.9997,-0.068,0.3099,0.029976,0.01162,0.008193,,,Medium (30-90d)
2024-02-12,2024-06-28,0.3751,49765.66,16,0.5559,0.1603,1.122,0.00733,,,,,0.5559,0.1603,1.122,0.9997,-0.0667,0.3104,0.018147,0.009697,0.007475,,,Long (90-180d)
2024-02-13,2024-02-23,0.0274,49761.93,21,0.4792,0.0815,4.1951,0.019455,,,,,0.4792,0.0815,4.1951,1.0,-0.0503,0.3157,0.117148,0.073549,0.025223,,,Short (<30d)
2024-02-13,2024-03-01,0.0465,48470.83,13,0.4838,0.0914,2.7436,0.007893,,,,,0.4838,0.0914,2.7436,0.9998,-0.0601,0.3125,0.07538,0.019281,0.008974,,,Short (<30d)
2024-02-13,2024-03-29,0.1232,49169.45,23,0.5048,0.0978,1.8699,0.006577,,,,,0.5048,0.0978,1.8699,0.9999,-0.0533,0.3147,0.032176,0.022435,0.007274,,,Medium (30-90d)
2024-02-13,2024-04-26,0.1999,49282.88,16,0.5433,0.2152,1.1687,0.004837,,,,,0.5433,0.2152,1.1687,0.9997,-0.0709,0.309,0.021925,0.006544,0.004567,,,Medium (30-90d)
2024-02-13,2024-06-28,0.3723,48555.15,12,0.5667,0.2794,0.6981,0.004244,,,,,0.5667,0.2794,0.6981,0.9998,-0.0622,0.3117,0.022777,0.005373,0.00328,,,Long (90-180d)
2024-02-14,2024-02-23,0.0246,51848.16,23,0.4905,0.0837,4.8646,0.02269,,,,,0.4905,0.0837,4.8646,0.9999,-0.0499,0.3158,0.133802,0.096333,0.028801,,,Short (<30d)
2024-02-14,2024-03-01,0.0438,51790.67,12,0.4962,0.3332,2.525,0.01187,,,,,0.4962,0.3332,2.525,0.9997,-0.0603,0.3124,0.050708,0.014052,0.012286,,,Short (<30d)
2024-02-14,2024-03-29,0.1205,51843.12,22,0.5193,0.2014,1.719,0.006241,,,,,0.5193,0.2014,1.719,0.9996,-0.0726,0.3084,0.023515,0.018563,0.006831,,,Medium (30-90d)
2024-02-14,2024-04-26,0.1971,51532.96,17,0.5534,0.1612,1.5026,0.004827,,,,,0.5534,0.1612,1.5026,0.9997,-0.068,0.3099,0.024959,0.010477,0.00507,,,Medium (30-90d)
2024-02-14,2024-06-28,0.3696,51145.77,15,0.5799,0.3571,0.7321,0.007066,,,,,0.5799,0.3571,0.7321,1.0009,-0.0687,0.3096,0.018385,0.007981,0.00677,,,Long (90-180d)
2024-02-15,2024-02-23,0.0219,52010.23,21,0.4845,-0.0559,5.0,0.061427,,,,,0.4845,-0.0559,5.0,0.9997,-0.0498,0.3157,0.164036,0.126131,0.049573,,,Short (<30d)
2024-02-15,2024-03-01,0.0411,52791.65,12,0.517,0.2288,2.6597,0.005779,,,,,0.517,0.2288,2.6597,0.9997,-0.0638,0.3113,0.046435,0.011148,0.005572,,,Short (<30d)
2024-02-15,2024-03-08,0.0602,51853.48,12,0.5211,0.8217,1.0667,0.007195,,,,,0.5211,0.8217,1.0667,0.9997,-0.0672,0.3101,0.053474,0.007032,0.004465,,,Short (<30d)
2024-02-15,2024-03-29,0.1177,52371.57,23,0.5198,0.1672,1.8639,0.008807,,,,,0.5198,0.1672,1.8639,0.9999,-0.0546,0.3143,0.027566,0.022777,0.009041,,,Medium (30-90d)
2024-02-15,2024-04-26,0.1944,52088.2,16,0.5778,0.4438,0.7824,0.004561,,,,,0.5778,0.4438,0.7824,0.9998,-0.0624,0.3117,0.022555,0.005523,0.003655,,,Medium (30-90d)
2024-02-15,2024-06-28,0.3669,51804.85,15,0.575,0.134,1.216,0.003104,,,,,0.575,0.134,1.216,1.0003,-0.0683,0.3105,0.013533,0.00851,0.003243,,,Long (90-180d)
2024-02-16,2024-02-23,0.0192,51719.03,23,0.4828,-0.0721,5.0,0.040425,0.3151,20.0,-0.0995,0.0999,0.4828,-0.0721,5.0,1.0002,-0.0498,0.3158,0.137826,0.096408,0.042951,0.040426,0.039498,Short (<30d)
2024-02-16,2024-03-01,0.0383,51901.95,13,0.4996,0.1012,2.8154,0.005626,0.4702,1.0116,0.1,0.3167,0.4996,0.1012,2.8154,0.9997,-0.0624,0.3117,0.04391,0.017673,0.00604,0.008017,0.010492,Short (<30d)
